,week_end_date,metro,state_id,cbsa_code,cbsa_title,hh_rank,median_listing_price_yy,active_listing_count_yy,median_days_on_market_by_day_yy,median_days_on_market_yy,new_listing_count_yy,new_listing_share_yy,price_reduced_count_yy,price_reduced_share_yy
175,8/28/2021,oxnard-thousand oaks-ventura, ca,37100,"oxnard-thousand oaks-ventura, ca",76,0.7,-6.3,-1,-2.4,-3.4,0.4,-8.6,-0.1
176,8/28/2021,colorado springs, co,17820,"colorado springs, co",77,7.3,-10.3,-17,-50.0,48.3,8.1,42.4,2.6
177,8/28/2021,madison, wi,31540,"madison, wi",78,4.1,-13.0,-12,-24.5,2.7,2.2,-19.8,-0.7
178,8/28/2021,bakersfield, ca,12540,"bakersfield, ca",79,4.9,-1.5,-3,-8.6,-4.1,-0.4,-1.1,0.0
179,8/28/2021,syracuse, ny,45060,"syracuse, ny",80,-6.3,-6.0,-12,-17.6,7.3,1.6,20.3,1.3
180,8/28/2021,winston-salem, nc,49180,"winston-salem, nc",81,-9.6,-19.3,-15,-28.3,31.9,6.3,2.7,1.2
181,8/28/2021,deltona-daytona beach-ormond beach, fl,19660,"deltona-daytona beach-ormond beach, fl",82,20.1,-38.7,-27,-42.9,2.7,5.1,0.0,2.8
182,8/28/2021,wichita, ks,48620,"wichita, ks",83,-10.4,-12.4,-11,-22.0,-1.3,1.4,16.3,2.5
183,8/28/2021,toledo, oh,45780,"toledo, oh",84,-12.8,1.8,-11,-25.0,22.9,2.5,8.0,0.4
184,8/28/2021,boise city, id,14260,"boise city, id",85,32.5,94.3,-5,-13.9,67.0,-2.1,525.8,11.9
185,8/28/2021,springfield, ma,44140,"springfield, ma",86,-7.1,-13.4,-21,-42.0,9.0,3.2,-10.2,0.0
186,8/28/2021,des moines-west des moines, ia,19780,"des moines-west des moines, ia",87,10.4,-27.4,1,1.8,-6.4,2.3,-21.7,0.6
187,8/28/2021,lakeland-winter haven, fl,29460,"lakeland-winter haven, fl",88,23.1,-50.0,-24,-38.7,15.1,10.1,-33.8,0.9
188,8/28/2021,palm bay-melbourne-titusville, fl,37340,"palm bay-melbourne-titusville, fl",89,19.0,-32.8,-22,-37.9,6.6,5.1,-22.8,0.6
189,8/28/2021,mcallen-edinburg-mission, tx,32580,"mcallen-edinburg-mission, tx",90,21.3,-22.7,-28,-35.4,29.5,4.1,-31.5,-0.7
190,8/28/2021,scranton--wilkes-barre--hazleton, pa,42540,"scranton--wilkes-barre--hazleton, pa",91,2.1,-13.5,-21,-35.6,-1.8,1.2,19.6,1.8
191,8/28/2021,harrisburg-carlisle, pa,25420,"harrisburg-carlisle, pa",92,0.0,-8.7,9,25.7,-4.5,0.6,34.0,2.5
192,8/28/2021,youngstown-warren-boardman, oh-pa,49660,"youngstown-warren-boardman, oh-pa",93,-3.8,-6.7,-11,-19.6,27.0,3.4,47.5,3.3
193,8/28/2021,augusta-richmond county, ga-sc,12260,"augusta-richmond county, ga-sc",94,11.8,-16.7,-15,-26.8,28.8,4.4,51.0,2.5
194,8/28/2021,stockton-lodi, ca,44700,"stockton-lodi, ca",95,12.4,40.6,-14,-33.3,50.7,1.1,105.1,2.3
195,8/28/2021,chattanooga, tn-ga,16860,"chattanooga, tn-ga",96,-1.5,-21.4,-21,-39.6,19.5,4.5,22.5,3.0
196,8/28/2021,portland-south portland, me,38860,"portland-south portland, me",97,7.2,-23.7,-12,-27.9,-13.9,1.4,-2.4,1.3
197,8/28/2021,durham-chapel hill, nc,20500,"durham-chapel hill, nc",98,0.7,-43.3,-25,-47.2,-11.0,5.7,-64.9,-2.8
198,8/28/2021,spokane-spokane valley, wa,44060,"spokane-spokane valley, wa",99,19.8,-9.7,-12,-28.6,14.4,3.7,59.4,3.8
199,8/28/2021,jackson, ms,27140,"jackson, ms",100,-11.3,-37.3,-30,-38.0,0.0,3.8,-18.0,1.8
200,8/21/2021,new york-newark-jersey city, ny-nj-pa,35620,"new york-newark-jersey city, ny-nj-pa",1,-3.1,-12.7,2,3.6,-8.9,0.3,-28.8,-0.7
201,8/21/2021,los angeles-long beach-anaheim, ca,31080,"los angeles-long beach-anaheim, ca",2,-2.8,-17.1,-7,-14.0,-4.1,1.7,-24.5,-0.5
202,8/21/2021,chicago-naperville-elgin, il-in-wi,16980,"chicago-naperville-elgin, il-in-wi",3,-2.9,-18.2,-3,-7.7,-10.0,1.2,-8.3,0.7
203,8/21/2021,dallas-fort worth-arlington, tx,19100,"dallas-fort worth-arlington, tx",4,10.3,-36.1,-13,-28.9,-2.1,5.5,-21.6,1.2
204,8/21/2021,philadelphia-camden-wilmington, pa-nj-de-md,37980,"philadelphia-camden-wilmington, pa-nj-de-md",5,-5.9,2.8,-1,-2.3,18.7,1.7,20.9,1.0
205,8/21/2021,washington-arlington-alexandria, dc-va-md-wv,47900,"washington-arlington-alexandria, dc-va-md-wv",6,-3.5,18.3,4,13.3,11.3,-0.9,53.8,1.9
206,8/21/2021,houston-the woodlands-sugar land, tx,26420,"houston-the woodlands-sugar land, tx",7,10.2,-23.1,-14,-27.5,0.0,2.7,-10.9,0.9
207,8/21/2021,miami-fort lauderdale-west palm beach, fl,33100,"miami-fort lauderdale-west palm beach, fl",8,12.5,-46.5,-36,-37.9,-12.7,3.5,-45.5,-0.1
208,8/21/2021,atlanta-sandy springs-roswell, ga,12060,"atlanta-sandy springs-roswell, ga",9,11.1,-30.9,-12,-26.1,2.2,5.0,-25.3,0.1
209,8/21/2021,boston-cambridge-newton, ma-nh,14460,"boston-cambridge-newton, ma-nh",10,-3.5,-20.4,-5,-13.5,-9.8,1.7,-26.2,-0.5
210,8/21/2021,san francisco-oakland-hayward, ca,41860,"san francisco-oakland-hayward, ca",11,-2.9,-21.9,-5,-14.3,-0.4,3.7,-28.4,-0.7
211,8/21/2021,detroit-warren-dearborn, mi,19820,"detroit-warren-dearborn, mi",12,-5.3,-12.6,-12,-33.3,11.0,3.2,9.1,1.3
212,8/21/2021,phoenix-mesa-scottsdale, az,38060,"phoenix-mesa-scottsdale, az",13,14.5,-17.1,-9,-23.1,7.4,4.0,18.6,2.7
213,8/21/2021,seattle-tacoma-bellevue, wa,42660,"seattle-tacoma-bellevue, wa",14,8.8,-36.7,-4,-12.1,3.2,8.1,-11.4,1.3
214,8/21/2021,minneapolis-st. paul-bloomington, mn-wi,33460,"minneapolis-st. paul-bloomington, mn-wi",15,-1.4,-14.3,-7,-19.4,1.4,2.3,18.4,1.7
215,8/21/2021,riverside-san bernardino-ontario, ca,40140,"riverside-san bernardino-ontario, ca",16,17.2,-6.5,-12,-26.1,6.1,1.8,28.8,1.5
216,8/21/2021,tampa-st. petersburg-clearwater, fl,45300,"tampa-st. petersburg-clearwater, fl",17,18.9,-39.5,-18,-34.6,7.9,7.5,-25.0,1.1
217,8/21/2021,san diego-carlsbad, ca,41740,"san diego-carlsbad, ca",18,7.8,4.2,4,11.4,4.8,0.1,-6.0,-0.6
218,8/21/2021,st. louis, mo-il,41180,"st. louis, mo-il",19,-2.0,-15.2,-16,-27.6,7.3,2.7,-6.3,0.5
219,8/21/2021,denver-aurora-lakewood, co,19740,"denver-aurora-lakewood, co",20,11.4,-33.9,-14,-38.9,-8.3,5.1,-22.9,0.9
220,8/21/2021,baltimore-columbia-towson, md,12580,"baltimore-columbia-towson, md",21,-2.9,-2.1,-4,-10.3,13.6,2.0,47.5,2.9
221,8/21/2021,pittsburgh, pa,38300,"pittsburgh, pa",22,-8.0,-14.0,-13,-23.6,0.3,1.7,-5.9,0.6
222,8/21/2021,portland-vancouver-hillsboro, or-wa,38900,"portland-vancouver-hillsboro, or-wa",23,11.8,-22.6,-7,-17.1,2.5,4.1,-20.8,-0.3
223,8/21/2021,charlotte-concord-gastonia, nc-sc,16740,"charlotte-concord-gastonia, nc-sc",24,4.4,-28.0,-14,-33.3,7.8,5.8,-1.1,1.9
224,8/21/2021,orlando-kissimmee-sanford, fl,36740,"orlando-kissimmee-sanford, fl",25,15.4,-47.8,-21,-36.2,-5.9,6.8,-34.5,1.0
225,8/21/2021,cleveland-elyria, oh,17460,"cleveland-elyria, oh",26,-13.0,3.8,-10,-20.4,18.8,1.7,4.2,-0.1
226,8/21/2021,cincinnati, oh-ky-in,17140,"cincinnati, oh-ky-in",27,-2.3,-3.0,-11,-25.6,6.3,1.2,2.2,0.3
227,8/21/2021,san antonio-new braunfels, tx,41700,"san antonio-new braunfels, tx",28,12.6,-29.5,-17,-33.3,-0.2,3.9,-21.0,0.5
228,8/21/2021,sacramento--roseville--arden-arcade, ca,40900,"sacramento--roseville--arden-arcade, ca",29,10.1,-1.0,-7,-19.4,0.1,0.2,29.9,1.9
229,8/21/2021,kansas city, mo-ks,28140,"kansas city, mo-ks",30,-8.7,-5.5,-11,-21.6,16.1,2.7,13.6,1.1
230,8/21/2021,columbus, oh,18140,"columbus, oh",31,-4.8,-0.7,-13,-37.1,13.2,2.1,7.0,0.4
231,8/21/2021,indianapolis-carmel-anderson, in,26900,"indianapolis-carmel-anderson, in",32,-6.4,-23.9,-10,-22.2,4.8,4.6,-18.8,0.1
232,8/21/2021,las vegas-henderson-paradise, nv,29820,"las vegas-henderson-paradise, nv",33,23.4,-34.4,-13,-32.5,2.0,4.8,-29.0,0.2
233,8/21/2021,austin-round rock, tx,12420,"austin-round rock, tx",34,37.0,-22.6,-19,-44.2,24.1,6.3,14.6,2.6
234,8/21/2021,nashville-davidson--murfreesboro--franklin, tn,34980,"nashville-davidson--murfreesboro--franklin, tn",35,9.9,-50.9,-14,-43.8,-19.2,7.3,-33.5,1.3
235,8/21/2021,san jose-sunnyvale-santa clara, ca,41940,"san jose-sunnyvale-santa clara, ca",36,4.2,-20.4,-2,-6.3,4.1,4.4,-41.0,-2.0
236,8/21/2021,virginia beach-norfolk-newport news, va-nc,47260,"virginia beach-norfolk-newport news, va-nc",37,-7.5,-20.5,-14,-35.0,0.4,2.8,37.4,2.3
237,8/21/2021,milwaukee-waukesha-west allis, wi,33340,"milwaukee-waukesha-west allis, wi",38,-12.1,2.3,-6,-14.6,6.7,0.6,41.8,2.8
238,8/21/2021,providence-warwick, ri-ma,39300,"providence-warwick, ri-ma",39,0.0,-12.1,-13,-29.5,8.3,3.0,27.9,1.7
239,8/21/2021,jacksonville, fl,27260,"jacksonville, fl",40,11.1,-39.3,-27,-42.9,21.2,8.0,-21.1,1.3
240,8/21/2021,oklahoma city, ok,36420,"oklahoma city, ok",41,3.1,-25.0,-14,-27.5,18.6,4.8,-9.1,1.0
241,8/21/2021,louisville/jefferson county, ky-in,31140,"louisville/jefferson county, ky-in",42,-3.6,-6.4,-10,-27.0,14.1,2.8,18.7,1.7
242,8/21/2021,memphis, tn-ms-ar,32820,"memphis, tn-ms-ar",43,-3.8,-18.2,-9,-19.1,1.0,2.8,-21.3,-0.4
243,8/21/2021,new orleans-metairie, la,35380,"new orleans-metairie, la",44,4.3,-4.7,-20,-30.3,17.1,1.8,18.8,1.4
244,8/21/2021,richmond, va,40060,"richmond, va",45,-2.8,-18.6,-14,-27.5,9.6,3.8,40.2,2.7
245,8/21/2021,buffalo-cheektowaga-niagara falls, ny,15380,"buffalo-cheektowaga-niagara falls, ny",46,2.1,-5.5,-8,-18.6,-1.0,0.7,6.0,0.7
246,8/21/2021,hartford-west hartford-east hartford, ct,25540,"hartford-west hartford-east hartford, ct",47,10.4,-55.5,-11,-25.6,-24.4,5.8,-14.0,2.9
247,8/21/2021,raleigh, nc,39580,"raleigh, nc",48,8.8,-59.6,-26,-60.5,-9.4,12.1,-51.0,0.2
248,8/21/2021,birmingham-hoover, al,13820,"birmingham-hoover, al",49,-0.8,-25.1,-13,-25.5,9.8,4.5,-40.1,-1.4
249,8/21/2021,rochester, ny,40380,"rochester, ny",50,-4.2,-25.1,-8,-28.6,-17.6,1.6,-26.9,-0.2
250,8/21/2021,tucson, az,46060,"tucson, az",51,10.8,-12.1,-10,-22.2,7.4,2.9,7.6,1.2
251,8/21/2021,salt lake city, ut,41620,"salt lake city, ut",52,17.6,-18.7,-9,-31.0,-5.2,2.5,12.6,2.6
252,8/21/2021,grand rapids-wyoming, mi,24340,"grand rapids-wyoming, mi",53,1.9,-28.7,-11,-24.4,8.2,6.5,-26.2,-0.3
253,8/21/2021,tulsa, ok,46140,"tulsa, ok",54,-5.0,-23.5,-13,-26.0,12.6,4.4,-5.7,1.2
254,8/21/2021,albany-schenectady-troy, ny,10580,"albany-schenectady-troy, ny",55,0.0,-22.1,-12,-17.4,3.3,2.9,-5.0,1.1
255,8/21/2021,albuquerque, nm,10740,"albuquerque, nm",56,6.0,-24.9,-8,-18.2,3.0,4.5,-8.3,1.2
256,8/21/2021,worcester, ma-ct,49340,"worcester, ma-ct",57,6.7,-13.5,-14,-34.1,-0.4,2.1,-2.5,0.5
257,8/21/2021,omaha-council bluffs, ne-ia,36540,"omaha-council bluffs, ne-ia",58,-6.8,-20.2,-11,-23.9,2.1,3.6,28.4,2.4
258,8/21/2021,knoxville, tn,28940,"knoxville, tn",59,0.0,-28.9,-20,-35.7,1.4,4.3,6.6,2.8
259,8/21/2021,bridgeport-stamford-norwalk, ct,14860,"bridgeport-stamford-norwalk, ct",60,21.6,-50.0,-1,-1.8,-30.5,2.4,-36.6,0.8
260,8/21/2021,greenville-anderson-mauldin, sc,24860,"greenville-anderson-mauldin, sc",61,15.8,-42.5,-19,-32.2,-8.6,4.8,-46.8,-0.9
261,8/21/2021,new haven-milford, ct,35300,"new haven-milford, ct",62,14.2,-52.9,-10,-23.8,-18.9,5.8,-10.6,2.6
262,8/21/2021,north port-sarasota-bradenton, fl,35840,"north port-sarasota-bradenton, fl",63,24.4,-67.8,-34,-47.2,-25.8,9.2,-63.3,0.2
263,8/21/2021,dayton, oh,19380,"dayton, oh",64,6.3,2.8,-10,-27.8,35.0,3.9,28.1,1.6
264,8/21/2021,urban honolulu, hi,46520,"urban honolulu, hi",65,13.7,-22.1,-21,-31.3,5.3,1.9,-60.9,-1.5
265,8/21/2021,allentown-bethlehem-easton, pa-nj,10900,"allentown-bethlehem-easton, pa-nj",66,7.1,-10.8,-3,-8.6,-19.8,-1.3,8.0,1.3
266,8/21/2021,baton rouge, la,12940,"baton rouge, la",67,10.3,-44.2,-25,-32.5,2.3,5.0,-37.8,0.4
267,8/21/2021,columbia, sc,17900,"columbia, sc",68,9.1,-27.4,-19,-46.3,13.0,5.5,-0.9,1.7
268,8/21/2021,greensboro-high point, nc,24660,"greensboro-high point, nc",69,-13.3,-25.6,-14,-28.0,37.1,8.0,-29.3,-0.8
269,8/21/2021,fresno, ca,23420,"fresno, ca",70,14.3,12.4,-3,-11.1,12.0,0.0,3.4,-0.5
270,8/21/2021,little rock-north little rock-conway, ar,30780,"little rock-north little rock-conway, ar",71,1.1,-29.5,-8,-18.6,-11.2,2.6,-8.6,1.8
271,8/21/2021,charleston-north charleston, sc,16700,"charleston-north charleston, sc",72,3.2,-50.0,-29,-45.3,-10.9,6.0,-44.5,0.3
272,8/21/2021,akron, oh,10420,"akron, oh",73,2.2,3.1,-12,-26.1,18.9,2.1,25.6,1.4
273,8/21/2021,cape coral-fort myers, fl,15980,"cape coral-fort myers, fl",74,19.1,-64.0,-36,-46.8,-28.3,6.7,-50.2,1.4
274,8/21/2021,el paso, tx,21340,"el paso, tx",75,15.1,-23.9,-15,-29.4,-15.5,1.2,-15.2,0.3
275,8/21/2021,oxnard-thousand oaks-ventura, ca,37100,"oxnard-thousand oaks-ventura, ca",76,2.9,-8.2,-4,-9.5,28.2,4.6,-15.4,-0.7
276,8/21/2021,colorado springs, co,17820,"colorado springs, co",77,7.1,-20.4,-18,-52.9,19.0,6.7,7.8,1.7
277,8/21/2021,madison, wi,31540,"madison, wi",78,4.1,-16.2,-14,-28.0,-1.5,2.3,-12.2,0.1
278,8/21/2021,bakersfield, ca,12540,"bakersfield, ca",79,6.7,2.7,-4,-11.4,-4.6,-1.1,8.0,0.3
279,8/21/2021,syracuse, ny,45060,"syracuse, ny",80,-6.7,-7.3,-9,-13.6,-0.6,0.9,9.1,1.0
280,8/21/2021,winston-salem, nc,49180,"winston-salem, nc",81,-13.1,-21.5,-19,-33.9,37.8,7.0,15.9,2.0
281,8/21/2021,deltona-daytona beach-ormond beach, fl,19660,"deltona-daytona beach-ormond beach, fl",82,21.7,-42.4,-30,-45.5,-3.3,5.3,1.9,3.3
282,8/21/2021,wichita, ks,48620,"wichita, ks",83,-11.5,-11.1,-12,-24.0,14.4,3.0,-10.9,-0.3
283,8/21/2021,toledo, oh,45780,"toledo, oh",84,-12.7,-2.1,-13,-28.9,17.0,2.4,-2.6,-0.5
284,8/21/2021,boise city, id,14260,"boise city, id",85,30.6,72.4,-8,-21.6,29.4,-4.6,290.7,9.2
285,8/21/2021,springfield, ma,44140,"springfield, ma",86,-0.1,-12.4,-21,-42.9,26.8,5.2,3.8,0.7
286,8/21/2021,des moines-west des moines, ia,19780,"des moines-west des moines, ia",87,11.3,-28.7,0,0.0,-11.2,2.2,-29.0,-0.3
287,8/21/2021,lakeland-winter haven, fl,29460,"lakeland-winter haven, fl",88,22.4,-53.7,-24,-38.1,-21.9,5.8,-32.4,2.0
288,8/21/2021,palm bay-melbourne-titusville, fl,37340,"palm bay-melbourne-titusville, fl",89,12.5,-34.6,-21,-36.8,21.3,6.7,-0.8,2.4
289,8/21/2021,mcallen-edinburg-mission, tx,32580,"mcallen-edinburg-mission, tx",90,20.1,-27.9,-32,-39.0,31.5,4.5,-18.4,0.3
290,8/21/2021,scranton--wilkes-barre--hazleton, pa,42540,"scranton--wilkes-barre--hazleton, pa",91,2.1,-13.9,-18,-30.5,48.1,5.6,0.0,0.5
291,8/21/2021,harrisburg-carlisle, pa,25420,"harrisburg-carlisle, pa",92,-3.6,-8.1,6,17.1,2.0,1.5,-1.5,0.4
292,8/21/2021,youngstown-warren-boardman, oh-pa,49660,"youngstown-warren-boardman, oh-pa",93,-3.8,-10.7,-15,-26.3,0.9,1.4,21.5,2.3
293,8/21/2021,augusta-richmond county, ga-sc,12260,"augusta-richmond county, ga-sc",94,11.6,-21.2,-15,-27.8,11.0,3.5,40.0,2.8
294,8/21/2021,stockton-lodi, ca,44700,"stockton-lodi, ca",95,16.6,30.0,-12,-30.0,35.0,0.6,47.8,0.8
295,8/21/2021,chattanooga, tn-ga,16860,"chattanooga, tn-ga",96,-4.5,-21.5,-24,-44.4,4.9,3.4,21.9,2.3
296,8/21/2021,portland-south portland, me,38860,"portland-south portland, me",97,9.4,-20.8,-14,-33.3,-4.9,2.4,11.8,1.5
297,8/21/2021,durham-chapel hill, nc,20500,"durham-chapel hill, nc",98,0.1,-44.0,-26,-46.4,2.3,7.5,-46.2,-0.7
298,8/21/2021,spokane-spokane valley, wa,44060,"spokane-spokane valley, wa",99,19.9,-13.6,-9,-22.0,13.1,4.3,-2.6,0.5
299,8/21/2021,jackson, ms,27140,"jackson, ms",100,-9.7,-36.0,-33,-42.9,23.2,5.3,-2.9,2.3
300,8/14/2021,new york-newark-jersey city, ny-nj-pa,35620,"new york-newark-jersey city, ny-nj-pa",1,-0.6,-13.5,5,9.4,31.1,3.8,-30.5,-0.9
301,8/14/2021,los angeles-long beach-anaheim, ca,31080,"los angeles-long beach-anaheim, ca",2,-2.1,-16.9,-8,-15.7,-4.0,1.7,-19.2,-0.2
302,8/14/2021,chicago-naperville-elgin, il-in-wi,16980,"chicago-naperville-elgin, il-in-wi",3,-2.1,-16.7,-5,-12.5,-4.1,1.7,-9.4,0.5
303,8/14/2021,dallas-fort worth-arlington, tx,19100,"dallas-fort worth-arlington, tx",4,10.3,-36.9,-16,-34.8,-0.4,6.2,-28.5,0.5
304,8/14/2021,philadelphia-camden-wilmington, pa-nj-de-md,37980,"philadelphia-camden-wilmington, pa-nj-de-md",5,-7.3,-0.9,-3,-6.7,12.6,1.5,15.3,0.9
305,8/14/2021,washington-arlington-alexandria, dc-va-md-wv,47900,"washington-arlington-alexandria, dc-va-md-wv",6,-4.8,13.9,2,6.7,4.6,-1.2,63.3,2.4
306,8/14/2021,houston-the woodlands-sugar land, tx,26420,"houston-the woodlands-sugar land, tx",7,10.8,-24.7,-14,-28.0,4.1,3.4,0.9,2.0
307,8/14/2021,miami-fort lauderdale-west palm beach, fl,33100,"miami-fort lauderdale-west palm beach, fl",8,13.2,-46.6,-27,-31.4,-13.0,3.6,-48.5,-0.3
308,8/14/2021,atlanta-sandy springs-roswell, ga,12060,"atlanta-sandy springs-roswell, ga",9,11.7,-32.4,-13,-28.3,3.9,5.6,-15.7,1.1
309,8/14/2021,boston-cambridge-newton, ma-nh,14460,"boston-cambridge-newton, ma-nh",10,-2.9,-20.5,-7,-18.9,-11.4,1.5,-31.1,-0.9
310,8/14/2021,san francisco-oakland-hayward, ca,41860,"san francisco-oakland-hayward, ca",11,-2.9,-23.0,-5,-14.7,-9.3,2.5,-44.6,-1.7
311,8/14/2021,detroit-warren-dearborn, mi,19820,"detroit-warren-dearborn, mi",12,-3.2,-17.1,-12,-33.3,6.7,3.4,-16.4,-0.2
312,8/14/2021,phoenix-mesa-scottsdale, az,38060,"phoenix-mesa-scottsdale, az",13,13.1,-16.2,-10,-25.6,9.8,4.4,11.5,1.8
313,8/14/2021,seattle-tacoma-bellevue, wa,42660,"seattle-tacoma-bellevue, wa",14,6.5,-37.6,-2,-6.7,-5.3,7.2,-27.4,0.3
314,8/14/2021,minneapolis-st. paul-bloomington, mn-wi,33460,"minneapolis-st. paul-bloomington, mn-wi",15,-2.7,-16.6,-6,-17.1,-6.3,1.6,19.5,2.2
315,8/14/2021,riverside-san bernardino-ontario, ca,40140,"riverside-san bernardino-ontario, ca",16,17.6,-8.0,-13,-28.9,7.2,2.2,40.5,2.0
316,8/14/2021,tampa-st. petersburg-clearwater, fl,45300,"tampa-st. petersburg-clearwater, fl",17,18.4,-40.4,-18,-35.3,1.8,7.2,-34.3,0.1
317,8/14/2021,san diego-carlsbad, ca,41740,"san diego-carlsbad, ca",18,5.3,4.0,3,8.6,-7.7,-1.7,4.5,0.1
318,8/14/2021,st. louis, mo-il,41180,"st. louis, mo-il",19,-1.6,-14.7,-18,-31.6,24.5,4.5,-4.4,0.4
319,8/14/2021,denver-aurora-lakewood, co,19740,"denver-aurora-lakewood, co",20,13.0,-34.5,-14,-38.9,-11.9,4.7,-23.8,0.9
320,8/14/2021,baltimore-columbia-towson, md,12580,"baltimore-columbia-towson, md",21,-4.3,-5.3,-9,-21.4,20.7,3.4,30.7,2.0
321,8/14/2021,pittsburgh, pa,38300,"pittsburgh, pa",22,-6.0,-15.6,-12,-22.2,6.8,2.6,5.6,1.5
322,8/14/2021,portland-vancouver-hillsboro, or-wa,38900,"portland-vancouver-hillsboro, or-wa",23,9.6,-26.8,-9,-21.4,-10.6,2.9,-16.1,1.1
323,8/14/2021,charlotte-concord-gastonia, nc-sc,16740,"charlotte-concord-gastonia, nc-sc",24,4.3,-29.7,-15,-34.9,2.9,5.4,-2.6,1.9
324,8/14/2021,orlando-kissimmee-sanford, fl,36740,"orlando-kissimmee-sanford, fl",25,15.4,-47.5,-22,-37.9,1.7,7.7,-43.5,-0.1
325,8/14/2021,cleveland-elyria, oh,17460,"cleveland-elyria, oh",26,-14.9,-0.2,-11,-22.4,14.5,1.8,21.7,1.5
326,8/14/2021,cincinnati, oh-ky-in,17140,"cincinnati, oh-ky-in",27,-1.8,-3.7,-14,-31.8,18.0,2.8,24.5,1.5
327,8/14/2021,san antonio-new braunfels, tx,41700,"san antonio-new braunfels, tx",28,11.1,-30.1,-18,-35.3,22.2,6.5,-11.2,1.3
328,8/14/2021,sacramento--roseville--arden-arcade, ca,40900,"sacramento--roseville--arden-arcade, ca",29,11.6,-0.6,-9,-24.3,10.6,1.7,15.5,0.9
329,8/14/2021,kansas city, mo-ks,28140,"kansas city, mo-ks",30,-6.6,-7.4,-13,-25.5,11.2,2.4,26.7,2.2
330,8/14/2021,columbus, oh,18140,"columbus, oh",31,-6.1,10.4,-18,-51.4,33.5,3.1,31.0,1.1
331,8/14/2021,indianapolis-carmel-anderson, in,26900,"indianapolis-carmel-anderson, in",32,-7.0,-23.2,-12,-25.5,10.6,5.3,-21.6,-0.4
332,8/14/2021,las vegas-henderson-paradise, nv,29820,"las vegas-henderson-paradise, nv",33,22.1,-35.1,-15,-36.6,-7.2,4.1,-30.1,0.2
333,8/14/2021,austin-round rock, tx,12420,"austin-round rock, tx",34,35.0,-28.7,-20,-47.6,26.6,8.0,4.0,2.3
334,8/14/2021,nashville-davidson--murfreesboro--franklin, tn,34980,"nashville-davidson--murfreesboro--franklin, tn",35,11.8,-51.6,-14,-43.8,-16.6,8.0,-39.9,0.8
335,8/14/2021,san jose-sunnyvale-santa clara, ca,41940,"san jose-sunnyvale-santa clara, ca",36,4.2,-20.2,-3,-9.4,4.0,4.3,-52.8,-3.1
336,8/14/2021,virginia beach-norfolk-newport news, va-nc,47260,"virginia beach-norfolk-newport news, va-nc",37,-7.5,-21.4,-15,-37.5,12.7,4.2,39.5,2.3
337,8/14/2021,milwaukee-waukesha-west allis, wi,33340,"milwaukee-waukesha-west allis, wi",38,-17.1,4.7,-10,-22.7,13.8,1.2,17.4,0.8
338,8/14/2021,providence-warwick, ri-ma,39300,"providence-warwick, ri-ma",39,0.0,-15.9,-17,-37.0,15.8,4.6,5.1,0.7
339,8/14/2021,jacksonville, fl,27260,"jacksonville, fl",40,12.3,-44.7,-24,-39.3,-2.3,6.7,-27.4,1.5
340,8/14/2021,oklahoma city, ok,36420,"oklahoma city, ok",41,3.7,-29.2,-13,-26.0,14.2,5.5,-36.0,-1.2
341,8/14/2021,louisville/jefferson county, ky-in,31140,"louisville/jefferson county, ky-in",42,-7.0,-5.4,-12,-31.6,16.5,2.9,28.4,2.1
342,8/14/2021,memphis, tn-ms-ar,32820,"memphis, tn-ms-ar",43,-6.9,-16.7,-12,-25.0,34.9,6.4,-15.6,-0.4
343,8/14/2021,new orleans-metairie, la,35380,"new orleans-metairie, la",44,4.9,-6.1,-21,-31.8,22.7,2.4,13.5,1.2
344,8/14/2021,richmond, va,40060,"richmond, va",45,-1.8,-19.8,-16,-30.8,26.2,6.3,-20.3,-0.5
345,8/14/2021,buffalo-cheektowaga-niagara falls, ny,15380,"buffalo-cheektowaga-niagara falls, ny",46,0.0,-4.9,-14,-31.8,13.4,2.9,-12.4,-0.6
346,8/14/2021,hartford-west hartford-east hartford, ct,25540,"hartford-west hartford-east hartford, ct",47,13.4,-55.9,-12,-27.3,-10.7,7.5,-35.7,1.4
347,8/14/2021,raleigh, nc,39580,"raleigh, nc",48,9.0,-64.1,-23,-52.3,-19.0,11.9,-63.6,-0.7
348,8/14/2021,birmingham-hoover, al,13820,"birmingham-hoover, al",49,1.9,-25.0,-18,-34.0,11.7,4.9,-29.0,-0.6
349,8/14/2021,rochester, ny,40380,"rochester, ny",50,-4.2,-21.2,-10,-35.7,5.9,4.8,-30.6,-1.0
350,8/14/2021,tucson, az,46060,"tucson, az",51,9.0,-13.4,-14,-30.4,13.7,4.0,51.4,4.0
351,8/14/2021,salt lake city, ut,41620,"salt lake city, ut",52,16.3,-19.9,-12,-40.0,6.4,4.8,4.4,1.7
352,8/14/2021,grand rapids-wyoming, mi,24340,"grand rapids-wyoming, mi",53,3.4,-33.7,-11,-25.0,-13.6,4.1,-42.0,-1.1
353,8/14/2021,tulsa, ok,46140,"tulsa, ok",54,-7.0,-23.5,-13,-26.0,26.6,6.6,-22.0,-0.4
354,8/14/2021,albany-schenectady-troy, ny,10580,"albany-schenectady-troy, ny",55,0.0,-24.0,-7,-10.4,-7.2,2.0,-12.3,0.6
355,8/14/2021,albuquerque, nm,10740,"albuquerque, nm",56,3.8,-26.7,-7,-16.3,-7.6,3.2,-18.8,0.5
