month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202108,3812,"bartlett, nh",*,660000,0.1399,,13,-0.1875,-0.3158,30,-0.411764706,-0.375,8,-0.5,-0.3333,0,,,0,-1,,16,0.2308,-0.2727,275.643986,-0.0348,0.3698,2682.5,0.0511,0.5724,750764.1176,0.0358,0.2456,29,0,-0.2927,1.230769231,0.4183,0.0729
202108,27929,"currituck, nc",*,525000,0.5004,,14,-0.2222,0.5556,48,-0.020408163,-0.494736842,4,-0.5,0,0,,,0,,,6,0.2,-0.3333,166.6216216,0.0724,0.3885,2144,0.3073,0.05,457577.2059,0.0942,0.3216,20,-0.1304,0.1111,0.428571429,0.1508,-0.5714
202108,80440,"fairplay, co",*,649500,0.0164,,77,0.3509,-0.0723,36,0.125,-0.470588235,32,-0.1111,0.3333,0,,,24,0.5,2,21,-0.087,-0.3636,334.3445115,-0.0349,0.4479,1859,0.0214,-0.0308,823985.6869,-0.0332,0.5787,98,0.225,-0.1552,0.272727273,-0.1308,-0.1249
202108,5301,"brattleboro, vt",*,297450,0.0623,,25,0.1364,-0.3902,58,-0.121212121,0.094339623,20,4,0,0,,,0,-1,-1,20,-0.1304,-0.0909,159.1312057,0,0.1167,1700,-0.019,-0.1169,322142.2222,-0.0343,0.0064,45,0,-0.2857,0.8,-0.2455,0.2634
202108,29410,"hanahan, sc",,364500,-0.028,0.0538,20,0.0526,-0.661,19.5,-0.303571429,-0.585106383,20,0,-0.375,0,,-1,12,0,-0.25,40,-0.0698,-0.4286,194.04224,0.0519,0.1755,1905.5,-0.1166,-0.1207,382212,-0.0702,0.0964,60,-0.0323,-0.5349,2,-0.2632,0.8136
202108,33976,"lehigh acres, fl",*,292500,0.0231,,41,0.1081,-0.3387,53,0.06,0.204545455,32,-0.2,-0.2,0,-1,,8,1,0,117,-0.064,0.4096,182.4721866,0.026,0.3566,1601,0.0082,0.0082,292904.0515,0.0252,0.3344,158,-0.0247,0.0897,2.853658537,-0.5247,1.5149
202108,2673,"west yarmouth, ma",,429950,0.0803,0.0022,37,-0.0263,-0.3148,33.5,0.116666667,-0.316326531,24,-0.5385,-0.25,0,,,16,1,0,56,0.037,-0.2727,417.5174014,-0.001,0.3532,1163,0.0384,-0.2247,623970.6959,0.1158,-0.1189,93,0.0109,-0.2901,1.513513514,0.0925,0.0876
202108,52748,"eldridge, ia",,339900,0,0.1214,40,-0.0698,-0.403,791.5,0.041447368,0.866745283,4,-0.5,-0.5,0,,,0,-1,-1,37,0.0278,0.0278,155.9889858,0,-0.2222,1982,0,0.273,330135.7143,-0.0225,0.0459,77,-0.0253,-0.2524,0.925,0.0878,0.3877
202108,19141,"philadelphia, pa",*,191200,0.1247,,44,0.2222,,33.5,-0.220930233,,20,0,0.25,4,,,12,-0.25,0.5,31,-0.0606,1.8182,138.6662742,0.1027,0.1833,1461,0.0936,0.1102,193197.1631,0.0484,-0.2726,75,0.087,1.1429,0.704545455,-0.2121,0.2462
202108,85308,"glendale, az",*,482500,0.0489,,66,0.2,,26.5,0.06,,88,0,0.2941,4,,,44,0.1,1.2,123,0.0696,-0.0752,234.4578764,0.0013,0.2524,2086,0.022,-0.0132,537959.5267,0.0289,0.2553,189,0.1118,0.0618,1.863636364,-0.2273,-1.0919
202108,54303,"green bay, wi",,152450,0.017,0.0238,14,0.4,-0.3913,29.5,-0.223684211,-0.473214286,28,0.4,0.4,0,,,0,-1,-1,48,-0.0588,-0.2258,123.482854,0.136,0.274,1484.5,0.0196,0.0634,166675.2273,-0.0159,-0.0176,62,0.0164,-0.2706,3.428571429,-1.6714,0.7329
202108,21001,"aberdeen, md",,287999.5,-0.0397,-0.04,26,0.1304,-0.2571,40.5,0.157142857,0.446428571,32,0.3333,0.1429,0,-1,,12,0.5,0.5,66,-0.0833,15.5,156.4376484,0.056,0.0883,1861.5,-0.0008,0.0172,301080.727,-0.0421,-0.0039,92,-0.0316,1.359,2.538461538,-0.592,2.4242
202108,8048,"lumberton, nj",,290000,0.0943,0.16,18,-0.0526,0.2,45,0.323529412,0.551724138,16,-0.2,0,0,,,0,-1,-1,36,-0.122,3,184.3683652,0.0778,0.1478,1610,-0.0049,-0.0049,380228.4572,0.0229,0.0163,54,-0.1,1.25,2,-0.1579,1.4
202108,95620,"dixon, ca",,657150,0.0316,-0.0847,17,-0.1053,0.1333,30.5,-0.046875,-0.016129032,20,-0.375,0.25,0,-1,,4,0,,35,-0.2391,0.0606,295.4575708,-0.056,-0.067,2270,0.121,0.0318,708985.3725,-0.0384,-0.2187,52,-0.2,0.0833,2.058823529,-0.3622,-0.1412
202108,30185,"whitesburg, ga",,342907,0.1062,0.0733,13,0.3,-0.2353,31.5,-0.171052632,-0.427272727,4,-0.75,-0.6667,0,,,4,,,17,-0.3929,-0.0556,108.7242785,-0.0292,-0.0659,2012,-0.116,-0.254,534821.2891,0.3503,0.7019,30,-0.2105,-0.1429,1.307692308,-1.4923,0.2489
202108,54001,"amery, wi",,264900,0.0192,-0.0364,30,-0.1176,-0.0909,31,0.068965517,-0.392156863,24,0.5,0.5,0,,,0,-1,-1,7,-0.125,-0.125,168.2550665,0.1883,0.1883,1979,0.1118,-0.0184,362197.4611,0.0694,-0.1061,37,-0.119,-0.0976,0.233333333,-0.002,-0.0091
202108,1970,"salem, ma",,497000,-0.0058,0.1697,40,0.0256,0,16,0.066666667,0.142857143,52,0,-0.0714,0,,,12,0,0,15,-0.2105,-0.3478,380.5160236,0.0898,0.3057,1325,-0.0643,-0.0286,509920.4575,-0.0281,0.1435,55,-0.0517,-0.127,0.375,-0.1122,-0.2
202108,91205,"glendale, ca",,756500,-0.0399,0.0885,26,0.1818,0.3,44.5,0.236111111,-0.325757576,12,0,0.5,0,,,4,,0,19,-0.05,0.3571,600.5135283,-0.0198,0.0681,1217,0.0116,0.0279,845355.6537,0.0286,0.2211,45,0.0714,0.3235,0.730769231,-0.1783,0.0308
202108,28546,"jacksonville, nc",,191750,0.0097,-0.0687,55,-0.1129,-0.5769,42,0.135135135,-0.3,56,-0.3333,-0.1765,4,-0.5,-0.5,24,0.5,-0.25,357,-0.0939,0.2226,121.5926139,0.014,0.1569,1519,-0.0362,-0.1645,203904.449,0.0118,0.0027,412,-0.0965,-0.0237,6.490909091,0.1361,4.2448
202108,78537,"donna, tx",,231000,0.3596,0.1124,36,0.3333,-0.0526,41,-0.196078431,-0.305084746,20,0.6667,0,0,,,8,0,1,1,,,121.12103,0.1518,0.0468,1656,0.1795,-0.1063,260125.232,0.1378,0.1458,37,0.3704,-0.0263,0.027777778,0.0278,0.0278
202108,48471,"sandusky, mi",*,154500,0.0475,,21,0.3125,-0.2222,39.5,0.097222222,-0.102272727,4,-0.6667,-0.5,0,,,4,,-0.5,8,-0.2727,0.1429,109.1954023,-0.0139,0.3737,1429,-0.0185,0.0207,174728.2609,-0.0276,0.3768,29,0.0741,-0.1471,0.380952381,-0.3065,0.1217
202108,47441,"linton, in",*,237400,0.5827,,28,0.1667,,49,0.113636364,,16,3,3,0,,,8,0,1,6,-0.25,0.2,98.84678748,0.2063,0.9325,2366,0,0.8718,244493.9394,0.1865,0.3376,34,0.0625,0.4783,0.214285714,-0.119,-0.0635
202108,29910,"bluffton, sc",*,594450,0.0634,,108,-0.0924,-0.6814,41,-0.108695652,-0.405797101,80,-0.0476,-0.2593,4,0,-0.6667,48,0.7143,-0.4783,302,-0.0592,-0.0679,225.6847072,0.0125,0.2432,2603,0.0638,-0.0042,904593.6481,-0.0056,0.1897,410,-0.0682,-0.3816,2.796296296,0.0988,1.8405
202108,12019,"ballston lake, ny",*,477400,-0.0195,0.1289,40,-0.0698,,65,0.444444444,-0.166666667,28,0.4,0,0,,,4,-0.5,-0.5,146,-0.0519,0.4898,196.3160342,-0.0144,0.0863,2402.5,-0.0117,0.0523,494630.4113,-0.0191,0.1535,186,-0.0558,-0.0159,3.65,0.0686,2.5731
202108,92646,"huntington beach, ca",,832500,-0.1199,-0.0088,48,-0.0588,-0.2615,26,0.04,-0.212121212,52,0.0833,0,0,,,12,-0.5,-0.4,76,-0.0617,-0.0952,594.8145911,0.0231,0.2465,1423,0.0588,-0.1673,984508.544,0.0241,0.1035,124,-0.0606,-0.1678,1.583333333,-0.0049,0.291
202108,53207,"milwaukee, wi",*,232000,-0.0273,,41,0.1389,,22,-0.266666667,,52,0.1818,0.625,0,,,32,0.3333,0.6,53,0.0192,-0.197,176.6706091,0.0609,0.1064,1303.5,-0.0243,0.0684,263312.4441,-0.024,-0.1193,94,0.0682,-0.0208,1.292682927,-0.1518,-0.9073
202108,28034,"dallas, nc",,257200,0.0762,0.1381,14,0.1667,-0.2222,29,0.45,0.208333333,8,-0.3333,0,0,,-1,8,,,20,0.25,0.1111,152.2533536,-0.0232,0.0658,1612,0.0495,0.0044,271776.625,0.0654,0.1408,34,0.2143,-0.0556,1.428571429,0.0952,0.4286
202108,79762,"odessa, tx",,204950,0.0002,-0.1802,202,0.0202,0.4028,56.5,0.046296296,0.177083333,76,0.1875,0.4615,0,,,80,0.1765,0.1765,77,0.0267,0.4259,127.6860209,-0.0164,-0.0067,1778.5,0.0443,-0.0832,265230.0254,-0.0068,-0.137,279,0.022,0.4091,0.381188119,0.0024,0.0062
202108,30567,"pendergrass, ga",,322450,-0.0078,0.0572,19,1.7143,-0.5,12.5,-0.739583333,-0.754901961,28,6,0.4,0,,,8,,,22,-0.1538,-0.3529,135.9016117,-0.107,0.3309,2361,0.2532,0.0234,367491.6304,0.0398,0.1771,41,0.2424,-0.4306,1.157894737,-2.5564,0.2632
202108,50265,"west des moines, ia",,298250,0.0652,0.0925,52,-0.0714,-0.1613,56,0.12,0.272727273,36,-0.1818,-0.1818,48,0.5,1,44,0.5714,-0.0833,135,-0.1667,0.1538,180.6180859,0.0392,0.0822,1518,-0.0136,-0.053,350241.8757,0.0077,0.0423,187,-0.1422,0.0447,2.596153846,-0.2967,0.7091
202108,56544,"frazee, mn",,466750,-0.0069,0.1971,17,0.1333,-0.2609,94.5,0.038461538,0.5,4,-0.5,-0.6667,0,,,0,-1,-1,5,4,1.5,155.1371553,0,0.1006,2752,0,0.0361,690763.2353,-0.058,0.332,22,0.375,-0.12,0.294117647,0.2275,0.2072
202108,33596,"valrico, fl",*,444500,0.0102,,29,0,-0.2162,28.5,0.1875,-0.366666667,44,-0.0833,0.8333,0,-1,-1,8,-0.3333,-0.5,81,-0.0241,-0.1474,194.1028348,0.0029,0.3234,2389.5,-0.0044,-0.0326,472622.1741,0.0311,0.2012,110,-0.0179,-0.1667,2.793103448,-0.069,0.2255
202108,93726,"fresno, ca",*,274975,-0.0485,,23,0.3529,0.5333,11.5,-0.178571429,-0.452380952,40,0.4286,0.6667,0,,,0,-1,-1,20,-0.0909,-0.1667,192.3600543,0.0177,0.2018,1331,-0.0313,-0.0206,266422.1437,-0.0312,0.2654,43,0.1026,0.1026,0.869565217,-0.4246,-0.7304
202108,33301,"fort lauderdale, fl",*,1590000,0.3261,,182,-0.0808,,73.5,0.035211268,,56,-0.125,-0.2632,8,1,1,16,-0.3333,-0.8,118,-0.1862,0.5733,514.682285,0.0233,0.1572,2271,0.2151,0.0667,3009502.425,0.1263,0.432,300,-0.1254,-0.384,0.648351648,-0.084,0.4663
202108,98296,"snohomish, wa",,829975,-0.0404,0.0744,26,-0.037,-0.2571,30,1.142857143,-0.189189189,40,-0.2857,0.4286,0,,-1,16,1,1,68,0.0462,0.3077,376.6058518,0.0224,0.3194,2235.5,-0.0724,-0.2067,1009653.009,0.0229,0.14,94,0.0217,0.0805,2.615384615,0.208,1.1297
202108,77611,"bridge city, tx",,249900,0.02,0.1906,49,0.0208,-0.125,43,0.387096774,-0.317460317,16,0.3333,0.3333,0,,,12,2,0.5,7,0.4,1.3333,119.9432034,0.0093,0.1283,1943.5,0.0449,-0.1269,261545.9405,0.0321,0.0418,56,0.0566,-0.0508,0.142857143,0.0387,0.0893
202108,53184,"walworth, wi",*,320500,0.0063,,22,0.0476,,51,0.159090909,,4,-0.5,0,4,,,0,,,10,-0.2308,-0.0909,183.6967431,-0.069,-0.1367,1623,0.0246,0.1593,326549.6877,0.0251,-0.2919,32,-0.0588,0.5238,0.454545455,-0.1645,-0.6455
202108,98292,"stanwood, wa",*,636000,-0.02,0.2023,25,0.1905,-0.4565,18,-0.4375,,40,0.1111,0.6667,0,,-1,8,0,0,58,0.3488,-0.42,310.27398,-0.0176,0.2275,2085.5,0.0501,-0.0204,702846.9541,-0.1405,-0.0218,83,0.2969,-0.4315,2.32,0.2724,0.1461
202108,49333,"middleville, mi",,344950,0.1654,0.0614,14,0.0769,-0.1765,43.5,0.611111111,-0.033333333,16,0,1,0,,,4,,-0.6667,30,0.3043,-0.2857,156.6523605,-0.0115,0.0108,2108,0.2242,0.0125,381549.8246,0.1445,-0.002,44,0.2222,-0.2542,2.142857143,0.3736,-0.3277
202108,33445,"delray beach, fl",*,252450,0.122,,82,0.025,,38,-0.025641026,,60,-0.1667,-0.2857,4,0,,28,-0.2222,-0.4167,129,0,-0.0652,202.6828383,0.0971,0.4093,1230,0,-0.0413,394516.3748,-0.0446,0.0125,211,0.0096,-0.3386,1.573170732,-0.0393,0.8107
202108,94596,"walnut creek, ca",*,752000,-0.0818,,33,0.1379,,35,0.25,,24,0,-0.1429,0,,,8,-0.3333,-0.7778,27,-0.069,0.0385,674.2125088,-0.013,0.3175,1054,-0.0867,0.0303,948196.9327,-0.0436,0.2474,60,0.0345,-0.375,0.818181818,-0.1818,0.4468
202108,74011,"broken arrow, ok",,332950,-0.0541,-0.0349,60,0.5,-0.2857,33.5,0.046875,-0.238636364,36,-0.25,-0.3077,0,,-1,28,2.5,0.4,123,-0.0752,0.025,136.1229601,0.0582,0.1401,2221,-0.1334,-0.1622,412956.1088,-0.0658,-0.0632,183,0.0578,-0.1029,2.05,-1.275,0.6214
202108,20721,"bowie, md",*,487450,0.0155,0.0483,22,-0.12,-0.12,35.5,0.868421053,,24,-0.25,-0.1429,0,,,12,0.5,,75,0.0417,4.3571,221.3674813,-0.0027,0.0935,2222.5,0.0139,-0.006,557749.3925,0.0839,-0.0234,97,0,1.4872,3.409090909,0.5291,2.8491
202108,94597,"walnut creek, ca",,847000,-0.1075,-0.0024,34,-0.0556,-0.2609,25,0.19047619,-0.242424242,40,-0.0909,0,0,-1,,8,1,-0.6667,38,0,0.1176,570.4087323,0.0216,0.1094,1394.5,-0.0678,-0.0075,911321.8339,-0.0246,0.0229,72,-0.027,-0.1,1.117647059,0.0621,0.3785
202108,62220,"belleville, il",,99500,-0.004,-0.222,45,-0.1,-0.0217,45,0.184210526,-0.196428571,28,-0.2222,0.75,0,,,12,0,-0.25,64,0.0847,0.0847,76.13636364,0.0772,0.0259,1361.5,0.0085,-0.1905,124693.7407,0.0134,-0.1692,109,0,0.0381,1.422222222,0.2422,0.1396
202108,33510,"brandon, fl",,325000,0.0833,0.2505,22,0.1579,-0.2414,37,0.027777778,-0.051282051,32,0.3333,-0.1111,0,-1,,12,2,-0.25,52,-0.1186,-0.2353,191.1111111,0.0501,0.3818,1769,-0.0349,0.0202,380544.1173,0.0088,0.328,74,-0.0513,-0.2371,2.363636364,-0.7416,0.0188
202108,64156,"kansas city, mo",*,462025,-0.0064,,27,0.0385,-0.2703,49.5,0.1,-0.26119403,20,0.6667,0,0,,,4,,0,64,0.0159,-0.1579,177.9226457,0.0113,0.174,2585.5,-0.0424,0.0773,444179.3146,-0.0315,0.1533,91,0.0225,-0.1947,2.37037037,-0.0527,0.3163
202108,86046,"williams, az",*,614500,-0.0231,,39,0.1143,,56.5,0.13,,12,-0.25,0.5,0,-1,,8,0,1,19,0.0556,-0.24,304.4047619,0.039,0.4031,1998,0.0472,0.332,717249.3696,0.0037,0.4741,58,0.0943,0.234,0.487179487,-0.0271,-0.6492
202108,5468,"milton, vt",*,399900,0.0664,,13,0,,14.5,-0.09375,-0.546875,20,0.6667,0.25,0,,,4,,0,9,-0.1818,-0.5909,204.2036708,0.0207,0.2481,1954,0.1715,0.0551,386681.0606,-0.0107,0.0895,22,-0.0833,-0.3714,0.692307692,-0.1538,-1
202108,49614,"bear lake, mi",,565000,-0.0292,0.6334,13,0.3,-0.381,26.5,-0.5859375,-0.745192308,8,1,,0,,,0,-1,-1,9,-0.3077,0.125,192.3594272,-0.084,0.2247,1909,0.0209,-0.0339,521139.2157,0.0462,0.1081,22,-0.0435,-0.2414,0.692307692,-0.6077,0.3114
202108,14706,"allegany, ny",,199900,-0.1667,-0.2309,14,0.0769,0.4,83,-0.06741573,-0.258928571,4,-0.5,,0,,,0,-1,,7,-0.125,-0.125,109.077381,-0.0058,0.2339,2157,0.1305,-0.2014,235655.8824,-0.0084,-0.0285,21,0,0.1667,0.5,-0.1154,-0.3
202108,47265,"north vernon, in",*,187449.5,0.0718,0.1092,13,-0.0714,,41.5,0.431034483,-0.135416667,16,0.3333,0.3333,0,,,0,,-1,33,0.1786,0.5,119.5969287,0.0439,0.2431,1835.5,-0.0319,-0.0355,232742.9461,0.1447,-0.0186,46,0.0952,0.0952,2.538461538,0.5385,1.4385
202108,7010,"cliffside park, nj",*,589999.5,-0.0167,-0.1047,164,-0.0409,,70,0.296296296,0.25,40,-0.1667,-0.2308,0,,,24,-0.4,0,2,-0.3333,-0.5,0,,,0,,,768640.2772,0.0093,-0.0539,166,-0.046,0.0311,0.012195122,-0.0053,-0.0133
202108,98375,"puyallup, wa",,479000,-0.0419,0.1976,24,0.1429,-0.4419,26.5,-0.220588235,-0.053571429,48,-0.2,0,0,-1,,8,1,,77,-0.1149,-0.0494,244.3509615,0.0242,0.2185,1894.5,-0.0649,-0.087,498482.3363,0.0027,0.2053,101,-0.0648,-0.1855,3.208333333,-0.9345,1.3246
202108,22553,"spotsylvania, va",,509450,0.0399,0.1448,20,-0.1667,-0.4444,39,0.3,-0.327586207,16,-0.3333,-0.5,0,,,12,-0.25,0.5,42,-0.0233,1.2105,189.5153986,0.0639,0.2996,2834.5,-0.0012,-0.0707,618286.0911,0.0542,0.2339,62,-0.0746,0.1273,2.1,0.3083,1.5722
202108,74955,"sallisaw, ok",,232450,-0.0274,0.3359,42,-0.0233,-0.25,44,0.517241379,-0.572815534,20,0,1.5,0,,,8,0,0,8,0.3333,1.6667,112.0614035,-0.002,0.2826,1716,-0.142,-0.0623,319164.5406,-0.0572,0.316,50,0.0204,-0.1525,0.19047619,0.0509,0.1369
202108,66109,"kansas city, ks",,364000,0.0401,0.12,31,0.0333,-0.3261,42.5,0.0625,-0.346153846,16,-0.3333,-0.2,0,,,8,0,1,118,-0.056,0.1456,142.1499293,-0.0864,-0.0345,2377.5,0.1022,0.1099,390308.9003,0.0261,0.1636,149,-0.0387,0,3.806451613,-0.3602,1.5673
202108,78015,"boerne, tx",*,637450,0.0642,,71,0.0758,-0.4662,38.5,0.327586207,-0.336206897,44,-0.3125,-0.2143,0,-1,-1,28,0.4,-0.4615,101,0.1222,-0.0818,202.4618494,0.0279,0.2655,3064,0.033,-0.0267,783887.2197,0.1072,0.3555,172,0.1026,-0.2922,1.422535211,0.0589,0.5955
202108,64110,"kansas city, mo",,240500,0.0234,0.0457,41,0.025,1.05,35.5,0.314814815,-0.211111111,32,0,3,0,,,28,0.75,1.3333,32,-0.1579,0.0667,142.5297838,0.025,0.0247,1538,-0.0435,-0.0435,256473.0628,0.079,0.0099,73,-0.0641,0.46,0.780487805,-0.1695,-0.7195
202108,21561,"swanton, md",*,969450,0.1286,,16,-0.2727,-0.4074,70,0.272727273,-0.204545455,4,-0.5,-0.5,0,,,4,,0,22,0.2941,-0.0833,336.2533693,0.076,0.6869,3690,0.0853,0.6896,1169194.06,0.0027,1.0692,38,-0.0256,-0.2549,1.375,0.6023,0.4861
202108,31201,"macon, ga",*,147800,0.0989,,30,0.0714,,35.5,-0.303921569,-0.737037037,20,0,1.5,0,,,12,,0.5,30,0,9,72.99107143,-0.078,0.6075,1606.5,0.259,-0.107,172218.7029,0.1672,-0.0161,60,0.0345,0.7647,1,-0.0714,0.9032
202108,98223,"arlington, wa",,689999.5,0.122,0.2,42,0.3125,-0.2075,28,0.076923077,-0.066666667,48,-0.1429,-0.1429,0,,,12,2,0,71,-0.0139,0.0923,337.6847417,0.0691,0.2521,1987,0.0221,-0.0698,847777.0005,0.1443,0.2697,113,0.0865,-0.0424,1.69047619,-0.5595,0.4641
202108,48334,"farmington, mi",,299900,-0.0884,0.0715,22,0,-0.2667,16,0.333333333,-0.238095238,32,0.1429,0,0,,,8,-0.3333,-0.3333,10,0,-0.0909,154.9212338,0.0047,0.1062,1860,-0.1143,-0.0905,366835.0903,-0.0569,0.1919,32,0,-0.2195,0.454545455,0,0.0879
202108,34637,"land o' lakes, fl",,472450,-0.0147,0.3499,14,0.2727,-0.5,19.5,-0.327586207,-0.5125,24,0.5,0.2,0,,-1,0,-1,-1,76,0.1014,0.52,189.898292,0.143,0.2675,2802,-0.0641,0.0777,512248.8736,0.1237,0.3752,90,0.125,0.1538,5.428571429,-0.8442,3.6429
202108,1913,"amesbury, ma",,464900,-0.1532,-0.07,14,-0.2222,-0.5625,54.5,0.297619048,0.238636364,8,-0.6,-0.7143,0,,,4,0,-0.5,6,-0.3333,-0.4545,285.9588175,-0.0199,0.0419,1827,-0.1157,-0.1455,561887.1212,-0.0439,-0.0677,20,-0.2593,-0.5349,0.428571429,-0.0714,0.0848
202108,32202,"jacksonville, fl",,232400,-0.0317,-0.123,21,-0.087,-0.0455,48.5,0.564516129,-0.149122807,8,0,1,0,,,12,0.5,0,9,0.2857,,216.7746634,0.1074,0.132,992.5,-0.0327,-0.1553,246710.9959,0.047,-0.1646,30,0,0.3636,0.428571429,0.1242,0.4286
202108,15210,"pittsburgh, pa",*,111000,-0.0742,,53,0.0392,,38,0.225806452,,28,-0.2222,0.4,0,,,36,0.5,2,55,0,0.375,65.51782462,0.0145,0.6511,1334,0.0587,0.0091,113899.5419,-0.057,0.3444,108,0.0189,0.5652,1.037735849,-0.0407,-0.3416
202108,48421,"columbiaville, mi",*,206950,-0.037,,18,0.5,,28,0.272727273,,8,-0.3333,0,0,,,12,2,2,2,-0.6,-0.3333,125.8009153,-0.1278,0.1114,1640,-0.0238,-0.2522,301550.2381,-0.0931,0.2092,20,0.1765,0.5385,0.111111111,-0.3056,-0.1889
202108,48837,"grand ledge, mi",,259950,0.0836,-0.0713,24,0.0909,-0.1724,33,0.434782609,0.137931034,28,0.1667,-0.125,0,,,8,-0.3333,-0.3333,39,-0.2353,-0.3036,141.7641946,-0.043,0.2582,1903.5,0.1119,-0.3121,285472.5694,0.0472,0.0111,63,-0.137,-0.2588,1.625,-0.6932,-0.306
202108,55371,"princeton, mn",,327287.5,-0.0082,0.0826,33,0.0645,-0.2143,32,-0.333333333,-0.219512195,32,0.6,1,0,,,4,-0.5,-0.75,39,-0.0714,-0.025,158.3944022,-0.0001,0.0424,1898,-0.0109,-0.0571,363505.699,-0.0053,0.0529,72,-0.0137,-0.122,1.181818182,-0.173,0.2294
202108,94621,"oakland, ca",,505000,-0.0194,0.0632,28,-0.125,0.0769,40,0.290322581,-0.2,20,0,0,0,,,12,2,2,38,-0.0732,-0.0952,501.77194,-0.0057,0.2138,1022,0.0365,-0.0537,524400.4155,-0.0061,0.0783,66,-0.0959,-0.0294,1.357142857,0.0759,-0.2582
202108,34737,"howey in the hills, fl",*,447250,-0.005,,22,0.8333,-0.12,21,-0.3,,20,0.6667,1.5,0,,,8,,1,20,-0.2857,-0.1667,176.6435307,-0.1456,0.1503,2510,0.1795,0.0704,464999.1322,-0.0723,0.1537,42,0.05,-0.1429,0.909090909,-1.4242,-0.0509
202108,45206,"cincinnati, oh",,206750,-0.1385,-0.4093,40,0.0526,0,35.5,0.014285714,-0.22826087,16,-0.2,0,0,,,28,0.75,0.75,21,-0.0455,0,178.7593002,-0.0451,-0.0374,1140,-0.1231,-0.1066,360969.3792,-0.1694,-0.2876,61,0.0167,0,0.525,-0.0539,0
202108,36106,"montgomery, al",*,185000,-0.26,,38,0.0857,-0.4722,37,0,-0.421875,16,0,-0.3333,0,,,16,1,-0.3333,24,-0.3514,-0.1429,89.62445887,-0.1548,-0.0284,1944,-0.2205,-0.1588,224691.1124,-0.2025,-0.2089,62,-0.1389,-0.38,0.631578947,-0.4256,0.2427
202108,94545,"hayward, ca",*,872000,0.0141,,20,0.3333,0.8182,17.5,0.166666667,-0.204545455,36,0.2857,0.8,0,,,4,0,0,36,-0.0769,0,554.0741252,-0.0215,0.1636,1506,0.0401,0.0245,877536.6278,-0.0268,0.1218,56,0.037,0.1915,1.8,-0.8,-1.4727
202108,33714,"saint petersburg, fl",,262450,0.0502,0.5906,35,-0.0541,-0.4262,33.5,0.116666667,-0.43220339,32,0.1429,0.6,0,,,12,-0.5,-0.5,53,-0.0536,0.0816,249.5807408,0.0906,0.6015,1051,-0.0159,0.1063,281241.0159,0.1145,0.4981,88,-0.0538,-0.2,1.514285714,0.0008,0.711
202108,78043,"laredo, tx",*,189000,0,,16,-0.1111,,56.5,0.008928571,-0.130769231,8,0,0,0,,,0,,,0,,-1,103.2258065,0.0534,0.0737,1559.5,0.0594,0.0022,178375.8611,0.0375,-0.095,16,-0.1111,-0.3846,0,0,-0.04
202108,42501,"somerset, ky",,224900,-0.061,0.363,54,0.3171,0.08,23.5,-0.520408163,-0.587719298,32,0.6,1.6667,0,,,8,-0.3333,0,53,0.7667,0.8929,114.63243,0.0013,0.394,2000,0,0.1161,312758.4885,0.117,0.6635,107,0.507,0.3718,0.981481481,0.2498,0.4215
202108,15221,"pittsburgh, pa",,156450,-0.0687,-0.016,52,0.2093,-0.037,36,0.2,-0.076923077,32,0,-0.2727,0,,,24,0.5,0.5,48,0.0909,-0.2615,83.6566857,-0.1775,0.0031,1338,0.0152,0.0038,166722.8881,-0.0012,-0.0328,100,0.1494,-0.1597,0.923076923,-0.1002,-0.2806
202108,24073,"christiansburg, va",,272450,0.0483,-0.0266,39,-0.2353,-0.339,45,0.022727273,-0.224137931,16,-0.6923,-0.4286,0,,-1,20,-0.1667,-0.2857,94,0,0.1899,146.4677791,0.0416,0.0513,1777,-0.0279,-0.1967,334252.4317,-0.0465,-0.004,133,-0.0828,-0.0362,2.41025641,0.5671,1.0713
202108,48186,"westland, mi",*,162500,-0.0152,,40,0.2121,0.0526,12.5,0.388888889,-0.404761905,56,-0.0667,0.5556,0,,,12,0.5,-0.25,12,0.2,-0.25,139.7733624,-0.0117,0.1606,1061.5,0.0326,0.0397,165667.8373,-0.0353,0.3097,52,0.2093,-0.037,0.3,-0.003,-0.1211
202108,36278,"wedowee, al",*,499000,0.1114,0.22,69,0.38,,32,-0.37254902,-0.619047619,36,0.5,1.25,0,,,8,-0.5,0,22,-0.1852,-0.5111,200.9894867,0,0.3399,2000,-0.0624,-0.1667,511042.1948,0.0296,0.1729,91,0.1818,-0.1333,0.31884058,-0.2212,-0.4312
